FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/8/2024 12:00:00 AM,AA,19805,AA,2562,14100,PHL,"Philadelphia, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,1035,1035,0.00,1329,1402,33.00,0.00,0.00,227.00,1303.00,0.00,0.00,33.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,2573,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,1301,1302,1.00,1435,1441,6.00,0.00,0.00,75.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2585,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,2255,2254,-1.00,0518,0523,5.00,0.00,0.00,242.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2607,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,0900,0858,-2.00,1030,1029,-1.00,0.00,0.00,62.00,337.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2607,14492,RDU,"Raleigh/Durham, NC",NC,14100,PHL,"Philadelphia, PA",PA,1123,1120,-3.00,1245,1242,-3.00,0.00,0.00,58.00,337.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2610,14100,PHL,"Philadelphia, PA",PA,10423,AUS,"Austin, TX",TX,0920,0913,-7.00,1231,1215,-16.00,0.00,0.00,214.00,1430.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2642,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,14100,PHL,"Philadelphia, PA",PA,1209,1203,-6.00,1448,1435,-13.00,0.00,0.00,133.00,951.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2661,14100,PHL,"Philadelphia, PA",PA,14771,SFO,"San Francisco, CA",CA,0840,0849,9.00,1208,1227,19.00,0.00,0.00,351.00,2521.00,9.00,0.00,10.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,2663,14100,PHL,"Philadelphia, PA",PA,14771,SFO,"San Francisco, CA",CA,1945,1945,0.00,2302,2244,-18.00,0.00,0.00,333.00,2521.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2664,11298,DFW,"Dallas/Fort Worth, TX",TX,14122,PIT,"Pittsburgh, PA",PA,1120,1240,80.00,1452,1613,81.00,0.00,0.00,124.00,1067.00,0.00,80.00,1.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,2664,14122,PIT,"Pittsburgh, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,1542,1700,78.00,1757,1916,79.00,0.00,0.00,173.00,1067.00,0.00,0.00,1.00,0.00,78.00
1/8/2024 12:00:00 AM,AA,19805,AA,2721,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,1315,1312,-3.00,1940,1932,-8.00,0.00,0.00,241.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2722,14771,SFO,"San Francisco, CA",CA,14100,PHL,"Philadelphia, PA",PA,0845,0843,-2.00,1703,1709,6.00,0.00,0.00,297.00,2521.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2764,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,0845,0844,-1.00,1023,1009,-14.00,0.00,0.00,60.00,280.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2773,13204,MCO,"Orlando, FL",FL,14100,PHL,"Philadelphia, PA",PA,0829,0824,-5.00,1054,1041,-13.00,0.00,0.00,113.00,861.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2774,10423,AUS,"Austin, TX",TX,14100,PHL,"Philadelphia, PA",PA,0700,0649,-11.00,1122,1052,-30.00,0.00,0.00,169.00,1430.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2777,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1209,1202,-7.00,1335,1327,-8.00,0.00,0.00,120.00,678.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2840,13930,ORD,"Chicago, IL",IL,14100,PHL,"Philadelphia, PA",PA,1440,1641,121.00,1734,2005,151.00,0.00,0.00,86.00,678.00,121.00,0.00,30.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,2870,14122,PIT,"Pittsburgh, PA",PA,14107,PHX,"Phoenix, AZ",AZ,0540,0534,-6.00,0836,0819,-17.00,0.00,0.00,264.00,1814.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2871,14107,PHX,"Phoenix, AZ",AZ,14122,PIT,"Pittsburgh, PA",PA,1645,1641,-4.00,2240,2239,-1.00,0.00,0.00,219.00,1814.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2902,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,1102,1108,6.00,1906,1923,17.00,0.00,0.00,293.00,2402.00,4.00,0.00,11.00,0.00,2.00
1/8/2024 12:00:00 AM,AA,19805,AA,2908,15304,TPA,"Tampa, FL",FL,14100,PHL,"Philadelphia, PA",PA,0953,1001,8.00,1221,1224,3.00,0.00,0.00,127.00,920.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2912,15016,STL,"St. Louis, MO",MO,14100,PHL,"Philadelphia, PA",PA,0600,0551,-9.00,0907,0848,-19.00,0.00,0.00,100.00,814.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2918,14100,PHL,"Philadelphia, PA",PA,13204,MCO,"Orlando, FL",FL,1550,1546,-4.00,1831,1837,6.00,0.00,0.00,132.00,861.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2934,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,1950,2040,50.00,2240,2315,35.00,0.00,0.00,134.00,1013.00,13.00,0.00,0.00,0.00,22.00
1/8/2024 12:00:00 AM,AA,19805,AA,2935,14492,RDU,"Raleigh/Durham, NC",NC,14100,PHL,"Philadelphia, PA",PA,0815,0810,-5.00,0945,0940,-5.00,0.00,0.00,71.00,337.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2936,14100,PHL,"Philadelphia, PA",PA,15016,STL,"St. Louis, MO",MO,1850,1848,-2.00,2032,2020,-12.00,0.00,0.00,126.00,814.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2944,14100,PHL,"Philadelphia, PA",PA,14635,RSW,"Fort Myers, FL",FL,1040,1031,-9.00,1345,1318,-27.00,0.00,0.00,147.00,993.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2944,14635,RSW,"Fort Myers, FL",FL,14100,PHL,"Philadelphia, PA",PA,1425,1441,16.00,1702,1709,7.00,0.00,0.00,131.00,993.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2988,10423,AUS,"Austin, TX",TX,14100,PHL,"Philadelphia, PA",PA,1505,0954,1129.00,1925,1421,1136.00,0.00,0.00,189.00,1430.00,716.00,0.00,7.00,0.00,413.00
1/8/2024 12:00:00 AM,AA,19805,AA,2990,11433,DTW,"Detroit, MI",MI,14100,PHL,"Philadelphia, PA",PA,1614,1605,-9.00,1750,1729,-21.00,0.00,0.00,71.00,453.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,2990,14100,PHL,"Philadelphia, PA",PA,11433,DTW,"Detroit, MI",MI,1337,1333,-4.00,1528,1515,-13.00,0.00,0.00,80.00,453.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,312,14122,PIT,"Pittsburgh, PA",PA,11057,CLT,"Charlotte, NC",NC,0615,0610,-5.00,0804,0802,-2.00,0.00,0.00,66.00,366.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,349,14122,PIT,"Pittsburgh, PA",PA,11057,CLT,"Charlotte, NC",NC,0500,0452,-8.00,0649,0634,-15.00,0.00,0.00,65.00,366.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,360,14100,PHL,"Philadelphia, PA",PA,10785,BTV,"Burlington, VT",VT,2105,2055,-10.00,2232,2215,-17.00,0.00,0.00,60.00,335.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,371,14100,PHL,"Philadelphia, PA",PA,15304,TPA,"Tampa, FL",FL,0615,0605,-10.00,0903,0921,18.00,0.00,0.00,138.00,920.00,0.00,0.00,18.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,395,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,2355,2349,-6.00,0618,0621,3.00,0.00,0.00,241.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,402,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,0820,1013,113.00,1227,1547,200.00,0.00,0.00,153.00,1303.00,113.00,0.00,87.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,403,11298,DFW,"Dallas/Fort Worth, TX",TX,14122,PIT,"Pittsburgh, PA",PA,1945,2140,115.00,2316,0220,184.00,0.00,0.00,125.00,1067.00,23.00,0.00,69.00,0.00,92.00
1/8/2024 12:00:00 AM,AA,19805,AA,410,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,1545,1615,30.00,1950,2012,22.00,0.00,0.00,156.00,1303.00,22.00,0.00,0.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,415,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,0725,0725,0.00,1132,1124,-8.00,0.00,0.00,154.00,1303.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,416,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,1348,1340,-8.00,1518,1504,-14.00,0.00,0.00,60.00,337.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,416,14492,RDU,"Raleigh/Durham, NC",NC,14100,PHL,"Philadelphia, PA",PA,1613,1614,1.00,1739,1729,-10.00,0.00,0.00,58.00,337.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,417,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,0520,0510,-10.00,0927,0902,-25.00,0.00,0.00,153.00,1303.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,423,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,1814,1810,-4.00,1949,1939,-10.00,0.00,0.00,70.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,433,14679,SAN,"San Diego, CA",CA,14100,PHL,"Philadelphia, PA",PA,0920,0912,-8.00,1724,1718,-6.00,0.00,0.00,282.00,2370.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,437,12889,LAS,"Las Vegas, NV",NV,14100,PHL,"Philadelphia, PA",PA,2333,2324,-9.00,0709,0702,-7.00,0.00,0.00,260.00,2176.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,456,14100,PHL,"Philadelphia, PA",PA,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,2015,2004,-11.00,2303,2255,-8.00,0.00,0.00,145.00,951.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,470,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1345,2056,431.00,1514,2204,410.00,0.00,0.00,107.00,678.00,1.00,0.00,0.00,0.00,409.00
1/8/2024 12:00:00 AM,AA,19805,AA,471,13930,ORD,"Chicago, IL",IL,14100,PHL,"Philadelphia, PA",PA,0825,0822,-3.00,1119,1102,-17.00,0.00,0.00,83.00,678.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,478,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,1730,1722,-8.00,2353,2343,-10.00,0.00,0.00,242.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,490,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1830,1829,-1.00,1956,1944,-12.00,0.00,0.00,112.00,678.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,511,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,0750,0749,-1.00,0924,0930,6.00,0.00,0.00,73.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,513,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,1520,1519,-1.00,2323,2323,0.00,0.00,0.00,284.00,2402.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,514,14100,PHL,"Philadelphia, PA",PA,11292,DEN,"Denver, CO",CO,1840,1909,29.00,2055,2112,17.00,0.00,0.00,214.00,1558.00,17.00,0.00,0.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,516,11292,DEN,"Denver, CO",CO,14100,PHL,"Philadelphia, PA",PA,2359,2349,-10.00,0526,0516,-10.00,0.00,0.00,190.00,1558.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,538,14122,PIT,"Pittsburgh, PA",PA,13930,ORD,"Chicago, IL",IL,0635,0630,-5.00,0728,0728,0.00,0.00,0.00,73.00,413.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,551,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,0901,0916,15.00,1157,1148,-9.00,0.00,0.00,132.00,1013.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,646,14100,PHL,"Philadelphia, PA",PA,14107,PHX,"Phoenix, AZ",AZ,1040,1039,-1.00,1406,1338,-28.00,0.00,0.00,273.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,660,14100,PHL,"Philadelphia, PA",PA,15024,STT,"Charlotte Amalie, VI",VI,1042,1106,24.00,1535,1600,25.00,0.00,0.00,207.00,1605.00,0.00,0.00,1.00,0.00,24.00
1/8/2024 12:00:00 AM,AA,19805,AA,661,14100,PHL,"Philadelphia, PA",PA,12889,LAS,"Las Vegas, NV",NV,2004,2015,11.00,2230,2224,-6.00,0.00,0.00,290.00,2176.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,667,14100,PHL,"Philadelphia, PA",PA,14122,PIT,"Pittsburgh, PA",PA,1942,2003,21.00,2056,2107,11.00,0.00,0.00,47.00,268.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,672,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,14100,PHL,"Philadelphia, PA",PA,1019,1015,-4.00,1255,1235,-20.00,0.00,0.00,126.00,951.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,672,14100,PHL,"Philadelphia, PA",PA,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,0654,0658,4.00,0939,0935,-4.00,0.00,0.00,131.00,951.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,694,14100,PHL,"Philadelphia, PA",PA,14843,SJU,"San Juan, PR",PR,0845,0842,-3.00,1340,1317,-23.00,0.00,0.00,191.00,1576.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,694,14843,SJU,"San Juan, PR",PR,14100,PHL,"Philadelphia, PA",PA,1435,1427,-8.00,1745,1724,-21.00,0.00,0.00,218.00,1576.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,706,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,2021,2016,-5.00,2147,2206,19.00,0.00,0.00,66.00,337.00,0.00,0.00,19.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,709,12451,JAX,"Jacksonville, FL",FL,14100,PHL,"Philadelphia, PA",PA,0610,0602,-8.00,0816,0806,-10.00,0.00,0.00,101.00,742.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,762,14122,PIT,"Pittsburgh, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,0630,0627,-3.00,0859,0914,15.00,0.00,0.00,181.00,1067.00,0.00,0.00,15.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,765,14100,PHL,"Philadelphia, PA",PA,14107,PHX,"Phoenix, AZ",AZ,1546,1710,84.00,1908,2000,52.00,0.00,0.00,274.00,2075.00,5.00,0.00,0.00,0.00,47.00
1/8/2024 12:00:00 AM,AA,19805,AA,793,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,1338,1335,-3.00,1531,1507,-24.00,0.00,0.00,71.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,801,14100,PHL,"Philadelphia, PA",PA,14635,RSW,"Fort Myers, FL",FL,2055,2047,-8.00,2355,2334,-21.00,0.00,0.00,148.00,993.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,812,14100,PHL,"Philadelphia, PA",PA,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,1546,1542,-4.00,1831,1826,-5.00,0.00,0.00,141.00,951.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,814,12892,LAX,"Los Angeles, CA",CA,14100,PHL,"Philadelphia, PA",PA,0622,0610,-12.00,1426,1404,-22.00,0.00,0.00,270.00,2402.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,835,15304,TPA,"Tampa, FL",FL,14100,PHL,"Philadelphia, PA",PA,0705,0703,-2.00,0934,0927,-7.00,0.00,0.00,119.00,920.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,847,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,1035,1029,-6.00,1226,1210,-16.00,0.00,0.00,76.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,860,10423,AUS,"Austin, TX",TX,14100,PHL,"Philadelphia, PA",PA,1305,1625,200.00,1725,2037,192.00,0.00,0.00,167.00,1430.00,53.00,0.00,0.00,0.00,139.00
1/8/2024 12:00:00 AM,AA,19805,AA,864,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,1619,1626,7.00,1750,1752,2.00,0.00,0.00,67.00,449.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,878,14107,PHX,"Phoenix, AZ",AZ,14100,PHL,"Philadelphia, PA",PA,0822,0818,-4.00,1446,1432,-14.00,0.00,0.00,234.00,2075.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,889,14100,PHL,"Philadelphia, PA",PA,12266,IAH,"Houston, TX",TX,1845,1851,6.00,2144,2319,95.00,0.00,0.00,257.00,1325.00,6.00,0.00,89.00,0.00,0.00
1/8/2024 12:00:00 AM,AA,19805,AA,910,10785,BTV,"Burlington, VT",VT,14100,PHL,"Philadelphia, PA",PA,1558,1625,27.00,1740,1738,-2.00,0.00,0.00,60.00,335.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,910,14100,PHL,"Philadelphia, PA",PA,10785,BTV,"Burlington, VT",VT,1352,1346,-6.00,1512,1505,-7.00,0.00,0.00,62.00,335.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,946,13198,MCI,"Kansas City, MO",MO,14100,PHL,"Philadelphia, PA",PA,0615,0610,-5.00,0939,0925,-14.00,0.00,0.00,121.00,1038.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,952,11298,DFW,"Dallas/Fort Worth, TX",TX,14100,PHL,"Philadelphia, PA",PA,1945,2014,29.00,2352,0116,84.00,0.00,0.00,156.00,1303.00,0.00,4.00,55.00,0.00,25.00
1/8/2024 12:00:00 AM,AA,19805,AA,955,12266,IAH,"Houston, TX",TX,14100,PHL,"Philadelphia, PA",PA,0700,0658,-2.00,1110,1054,-16.00,0.00,0.00,153.00,1325.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,977,13230,MDT,"Harrisburg, PA",PA,11298,DFW,"Dallas/Fort Worth, TX",TX,0600,0557,-3.00,0848,0844,-4.00,0.00,0.00,188.00,1231.00,,,,,
1/8/2024 12:00:00 AM,AA,19805,AA,999,14122,PIT,"Pittsburgh, PA",PA,14100,PHL,"Philadelphia, PA",PA,0815,0812,-3.00,0936,0915,-21.00,0.00,0.00,47.00,268.00,,,,,
1/8/2024 12:00:00 AM,AS,19930,AS,442,14747,SEA,"Seattle, WA",WA,14100,PHL,"Philadelphia, PA",PA,0940,,,1747,,,1.00,0.00,,2378.00,,,,,
1/8/2024 12:00:00 AM,AS,19930,AS,443,14100,PHL,"Philadelphia, PA",PA,14747,SEA,"Seattle, WA",WA,1850,,,2200,,,1.00,0.00,,2378.00,,,,,
1/8/2024 12:00:00 AM,AS,19930,AS,445,11042,CLE,"Cleveland, OH",OH,14122,PIT,"Pittsburgh, PA",PA,1627,1618,-9.00,1716,1657,-19.00,0.00,0.00,22.00,106.00,,,,,
1/8/2024 12:00:00 AM,AS,19930,AS,445,14122,PIT,"Pittsburgh, PA",PA,14747,SEA,"Seattle, WA",WA,1812,1806,-6.00,2048,2037,-11.00,0.00,0.00,307.00,2125.00,,,,,
1/8/2024 12:00:00 AM,B6,20409,B6,1485,10721,BOS,"Boston, MA",MA,14122,PIT,"Pittsburgh, PA",PA,1700,1754,54.00,1853,2007,74.00,0.00,0.00,99.00,496.00,52.00,0.00,20.00,0.00,2.00
1/8/2024 12:00:00 AM,B6,20409,B6,1486,14122,PIT,"Pittsburgh, PA",PA,10721,BOS,"Boston, MA",MA,0650,0637,-13.00,0843,0825,-18.00,0.00,0.00,85.00,496.00,,,,,
1/8/2024 12:00:00 AM,B6,20409,B6,1585,10721,BOS,"Boston, MA",MA,14122,PIT,"Pittsburgh, PA",PA,0835,1300,265.00,1034,1447,253.00,0.00,0.00,85.00,496.00,244.00,0.00,0.00,0.00,9.00
1/8/2024 12:00:00 AM,B6,20409,B6,159,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,0710,0705,-5.00,0838,0905,27.00,0.00,0.00,60.00,280.00,0.00,0.00,27.00,0.00,0.00
1/8/2024 12:00:00 AM,B6,20409,B6,2185,10721,BOS,"Boston, MA",MA,14122,PIT,"Pittsburgh, PA",PA,2040,2102,22.00,2232,2247,15.00,0.00,0.00,86.00,496.00,0.00,0.00,0.00,0.00,15.00
1/8/2024 12:00:00 AM,B6,20409,B6,2186,14122,PIT,"Pittsburgh, PA",PA,10721,BOS,"Boston, MA",MA,1940,2059,79.00,2121,2224,63.00,0.00,0.00,66.00,496.00,10.00,0.00,0.00,0.00,53.00
1/8/2024 12:00:00 AM,B6,20409,B6,2259,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,1605,1634,29.00,1737,1756,19.00,0.00,0.00,59.00,280.00,19.00,0.00,0.00,0.00,0.00
1/8/2024 12:00:00 AM,B6,20409,B6,2286,14122,PIT,"Pittsburgh, PA",PA,10721,BOS,"Boston, MA",MA,1120,,,1252,,,1.00,0.00,,496.00,,,,,
1/8/2024 12:00:00 AM,B6,20409,B6,2459,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,1945,2118,93.00,2116,2240,84.00,0.00,0.00,60.00,280.00,2.00,0.00,0.00,0.00,82.00
1/8/2024 12:00:00 AM,B6,20409,B6,2460,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,1825,1831,6.00,1954,1950,-4.00,0.00,0.00,51.00,280.00,,,,,
1/8/2024 12:00:00 AM,B6,20409,B6,360,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,0925,0939,14.00,1042,1051,9.00,0.00,0.00,51.00,280.00,,,,,
1/8/2024 12:00:00 AM,B6,20409,B6,560,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,0600,0545,-15.00,0720,0709,-11.00,0.00,0.00,57.00,280.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1115,14100,PHL,"Philadelphia, PA",PA,11433,DTW,"Detroit, MI",MI,0600,0555,-5.00,0755,0739,-16.00,0.00,0.00,84.00,453.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1118,11433,DTW,"Detroit, MI",MI,14100,PHL,"Philadelphia, PA",PA,1015,1005,-10.00,1150,1124,-26.00,0.00,0.00,64.00,453.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1118,14100,PHL,"Philadelphia, PA",PA,11433,DTW,"Detroit, MI",MI,1245,1523,158.00,1433,1734,181.00,0.00,0.00,76.00,453.00,158.00,0.00,23.00,0.00,0.00
1/8/2024 12:00:00 AM,DL,19790,DL,1159,11433,DTW,"Detroit, MI",MI,14122,PIT,"Pittsburgh, PA",PA,2159,2155,-4.00,2315,2248,-27.00,0.00,0.00,35.00,201.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1210,14100,PHL,"Philadelphia, PA",PA,10397,ATL,"Atlanta, GA",GA,1758,1755,-3.00,2019,2008,-11.00,0.00,0.00,114.00,666.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1309,14100,PHL,"Philadelphia, PA",PA,10397,ATL,"Atlanta, GA",GA,0830,1021,111.00,1100,1229,89.00,0.00,0.00,103.00,666.00,89.00,0.00,0.00,0.00,0.00
1/8/2024 12:00:00 AM,DL,19790,DL,1314,14100,PHL,"Philadelphia, PA",PA,10397,ATL,"Atlanta, GA",GA,0530,0534,4.00,0750,0748,-2.00,0.00,0.00,101.00,666.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1317,14100,PHL,"Philadelphia, PA",PA,10397,ATL,"Atlanta, GA",GA,0710,0704,-6.00,0938,0915,-23.00,0.00,0.00,105.00,666.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1338,10397,ATL,"Atlanta, GA",GA,14100,PHL,"Philadelphia, PA",PA,1350,1358,8.00,1544,1546,2.00,0.00,0.00,88.00,666.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1568,10397,ATL,"Atlanta, GA",GA,14122,PIT,"Pittsburgh, PA",PA,1525,1523,-2.00,1658,1646,-12.00,0.00,0.00,65.00,526.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1568,14122,PIT,"Pittsburgh, PA",PA,10397,ATL,"Atlanta, GA",GA,1805,1800,-5.00,1955,1959,4.00,0.00,0.00,89.00,526.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1633,14100,PHL,"Philadelphia, PA",PA,14869,SLC,"Salt Lake City, UT",UT,0600,0555,-5.00,0910,0911,1.00,0.00,0.00,288.00,1927.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1650,14869,SLC,"Salt Lake City, UT",UT,14100,PHL,"Philadelphia, PA",PA,1029,1035,6.00,1646,1638,-8.00,0.00,0.00,220.00,1927.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1728,10397,ATL,"Atlanta, GA",GA,14122,PIT,"Pittsburgh, PA",PA,0922,0920,-2.00,1057,1048,-9.00,0.00,0.00,72.00,526.00,,,,,
1/8/2024 12:00:00 AM,DL,19790,DL,1728,14122,PIT,"Pittsburgh, PA",PA,10397,ATL,"Atlanta, GA",GA,1204,1203,-1.00,1351,1340,-11.00,0.00,0.00,78.00,526.00,,,,,
